,actual,predicted,prob_fraud
71,0,0,3.814877467029734e-17
72,0,0,7.822492528491402e-07
73,0,0,2.989756440171213e-16
74,0,0,4.4877897859993376e-21
75,0,0,6.937285758492625e-07
76,0,0,6.918483182061175e-24
77,1,1,0.9999991810042697
78,0,0,3.3551462951767838e-18
79,0,0,8.870307489898042e-21
80,0,0,0.014812179710097542
81,0,0,2.5865846473366168e-54
82,0,0,2.753568020648012e-05
83,0,0,3.886217861372261e-14
84,0,0,2.8959161079535207e-15
85,0,0,2.0082399667500932e-11
86,0,0,6.845371130188461e-12
87,0,0,1.3975660399735474e-13
88,1,0,0.005747039089693479
89,0,0,3.1143356039031866e-13
90,0,0,0.18281792242586162
91,0,0,9.137326362485282e-09
92,0,0,1.0984492289034602e-69
93,0,0,1.2026078835467573e-11
94,1,1,1.0
95,0,0,2.4092391884211914e-15
96,0,0,1.7824355876434278e-15
97,0,0,2.9121280976549696e-10
98,0,0,6.5091706910061454e-15
99,0,0,4.816904089219813e-17
100,0,0,1.3161017353461987e-07
101,0,0,0.00020854889529189747
102,0,0,1.875241428098807e-15
103,0,0,4.0117466992439265e-12
104,0,0,1.1328606892627331e-17
105,0,0,8.89349868183381e-08
106,0,0,1.444101284531229e-08
107,0,0,2.224598819474152e-12
108,0,0,0.004510170384085916
109,0,0,1.6931677651214852e-13
110,0,0,1.1416727691612812e-05
111,0,0,0.007952630859473012
112,0,0,6.586850276406347e-12
113,0,0,1.4016422303117098e-35
114,0,0,6.020021992896456e-12
115,0,0,1.6698848337805137e-15
116,0,0,2.0596450239078374e-18
117,0,0,2.2615304981908933e-16
118,0,0,1.632158406287593e-08
119,0,0,1.1237440000156576e-15
120,0,0,8.5335299670525e-11
121,1,1,0.9999999972428535
122,0,0,1.4308507018097753e-09
123,0,0,1.0938464351629698e-08
124,0,0,3.950030115166997e-21
125,0,0,1.659514486772685e-13
126,0,0,1.2263734714624419e-14
127,0,0,2.4694064116373153e-11
128,0,0,1.8645219846804873e-08
129,0,0,1.2856781006780107e-08
130,0,0,1.5259890212880912e-17
131,0,0,5.875510108682195e-16
132,0,0,4.383247686171666e-12
133,0,1,0.9999978834797919
134,0,0,1.3626454528671958e-11
135,0,0,1.7364844597787228e-16
136,0,0,3.031214337047475e-15
137,0,0,7.179540236600081e-08
138,0,0,8.776213216268963e-17
139,0,0,2.076603231181212e-12
140,0,0,8.147841742953588e-18
141,0,0,9.900351411539554e-07
142,0,0,5.6293222208656355e-12
143,0,0,5.51660809718022e-16
144,0,0,1.1493100923880012e-16
145,0,0,8.21218948032914e-10
146,0,0,1.745640415588752e-11
147,0,0,1.0913981807498467e-15
148,0,0,2.2633092471929933e-15
149,0,0,1.6140321994762488e-09
150,0,0,2.268529419362489e-10
151,0,0,9.153453331441092e-11
152,0,0,7.265969746712775e-20
153,0,0,6.143461017809323e-12
154,1,1,1.0
155,0,0,1.3252600251334054e-21
156,0,0,1.6075773518644613e-12
157,1,1,0.9760697497932215
158,0,0,2.9591334839282064e-15
159,0,0,3.368897896267659e-18
160,0,0,0.0010577066541945577
161,0,0,7.871076612125623e-18
162,0,0,1.4016422303117098e-35
163,0,0,3.958367634975332e-18
164,0,0,1.023282588034875e-27
165,0,0,0.0011029595715195575
166,0,0,4.798469078790144e-21
167,0,0,1.499424862759587e-20
168,0,0,2.1701085081610227e-11
169,0,0,6.050734287696616e-15
170,0,0,2.2355273356624355e-14
171,0,0,1.868903935800251e-11
172,0,1,0.9742658038379741
173,0,0,6.12818779385952e-08
174,0,0,9.668701630421687e-19
175,0,0,2.5270199774197306e-09
176,0,0,9.317833218699744e-13
177,0,0,1.9743973369749045e-12
178,0,0,1.265279982656869e-13
179,0,0,8.158417676685719e-15
180,0,0,8.430614149483721e-16
181,0,0,3.0409436470992137e-14
182,0,0,2.1633471617990603e-19
183,0,0,2.0359899053621882e-10
184,0,0,2.0793637660802433e-14
185,0,0,1.248372430880551e-22
186,0,0,1.4778814249667532e-06
187,0,0,4.760144026939401e-13
188,0,0,5.160506501245866e-06
189,0,0,1.5207525899439965e-08
190,0,0,1.4401972412152358e-67
191,0,0,9.732589309863058e-19
192,0,0,4.7052024247248894e-07
193,0,0,7.969548804605558e-14
194,0,0,6.440670705977567e-60
195,0,0,1.8574220617788997e-07
196,0,0,5.142354857998096e-13
197,0,0,4.448206087426215e-17
198,0,0,1.336222259241131e-15
199,0,0,0.00014214144262015332
200,0,0,1.6939495362567962e-15
201,0,0,1.833651438075124e-21
202,0,0,2.3104835211093204e-07
203,0,0,1.4674874332893217e-14
204,0,0,2.6995914440157406e-11
205,0,0,4.821304105449552e-08
206,0,0,3.2830856526665884e-11
207,0,0,5.194960263723871e-10
208,0,0,1.9812078947012213e-12
209,0,0,7.352817302181438e-11
210,0,0,1.8022967478422027e-08
211,0,0,8.157981551902725e-25
212,0,0,2.8814172385895444e-14
213,0,0,8.170026192916615e-57
214,0,0,1.2041684320542653e-18
215,0,0,1.0289079233738521e-17
216,0,0,4.785571771321978e-20
217,0,0,1.2749049137135327e-16
218,0,0,5.883102219666308e-11
219,0,0,7.793927954307502e-11
220,0,0,5.343735694932597e-11
221,0,0,2.3564015408417944e-57
222,0,0,8.98957558153095e-11
223,1,1,1.0
224,0,0,6.494693829639267e-12
225,0,0,1.9852386464010366e-18
226,0,0,6.036961143039186e-20
227,0,0,5.86947912196964e-11
228,0,0,6.855131250953067e-13
229,0,0,1.5592926568439852e-14
230,0,0,4.053107056256893e-16
231,0,0,1.959980700948586e-14
232,0,0,2.7257816167772904e-13
233,0,0,0.00017189006500565367
234,0,0,4.048639062845722e-11
235,0,0,8.423450366361124e-17
236,0,0,2.0879191825440056e-16
237,0,0,2.0052421621084967e-21
238,0,0,1.7063396099449327e-11
239,0,0,1.8407691699289115e-23
240,0,0,1.030321542403565e-09
241,0,0,1.3530116092214341e-10
242,0,0,3.285658166350767e-16
243,0,0,9.0757658333126e-16
244,0,0,4.265638721501388e-13
245,0,0,9.760934995451823e-16
246,1,1,0.9999999998473625
247,0,0,1.7607879657183345e-15
248,0,0,1.4142564225165955e-33
249,0,0,4.22908238786379e-10
250,0,0,0.016571445585747302
251,0,0,1.608046323885514e-11
252,0,0,1.212697296528117e-12
253,0,0,1.106074661954599e-14
254,0,0,5.430748484023076e-18
255,0,0,7.8957939182563e-12
256,0,0,1.1535722844676878e-15
257,0,0,1.4016422303117098e-35
258,0,0,1.507529218051633e-11
259,1,1,1.0
260,0,0,4.942741413710508e-14
261,0,0,2.8442020792542506e-05
262,0,0,9.603721470885694e-12
263,0,0,6.423720120604629e-16
264,0,0,9.471221734895082e-21
265,0,0,7.015226419007047e-17
266,0,0,9.995379685345986e-14
267,0,0,2.6266625717395867e-12
268,1,0,0.026311052929079207
269,0,0,1.9813559621454224e-09
270,0,0,5.172646916991269e-21
271,0,0,4.526338921806065e-15
272,0,0,1.5232311795770724e-61
273,0,0,2.988021945177275e-05
274,0,0,2.576177808075603e-16
275,0,0,2.805204112688769e-10
276,0,0,8.149749260348693e-09
277,0,0,1.3656610252855346e-09
278,0,0,3.858346822954096e-35
279,0,0,1.6366421292130594e-11
280,0,0,3.512273159766051e-16
281,0,0,0.0002759918015086843
282,0,0,1.4016422303117098e-35
283,0,0,9.041359278277834e-09
284,0,0,1.1096684489848662e-15
285,0,0,7.548426105425598e-11
286,0,0,1.316657958919644e-08
287,0,0,2.837724039252493e-08
288,0,0,3.8169636994193534e-11
289,0,0,1.4894120737774272e-51
290,0,0,1.0436594290436651e-10
291,0,0,9.413454764760652e-14
292,0,0,1.4016422303117098e-35
293,0,0,1.6614966540942031e-18
294,0,0,3.3709927882723125e-19
295,0,0,7.52961408765836e-12
296,0,0,3.2703967648346077e-15
297,0,0,1.4016422303117098e-35
298,0,0,1.4003654872133728e-11
299,0,0,3.4847427605529434e-10
300,0,0,2.975952228322986e-24
301,0,0,6.627743679647825e-14
302,0,0,1.6219080009117238e-12
303,0,0,6.868002523790375e-11
304,0,0,5.598616472399007e-13
305,0,0,1.1203321396876485e-22
306,0,0,4.013122074183786e-10
307,0,0,1.4016422303117098e-35
308,0,0,3.667734930934176e-17
309,0,0,5.850113977488954e-10
310,0,0,6.990727635920179e-13
311,0,0,4.4055935432406274e-12
312,0,0,2.290329064981917e-15
313,0,0,4.399809459940884e-11
314,1,1,0.9990238435539417
315,0,0,6.453724410741501e-13
316,0,0,2.046888322642492e-15
317,1,1,1.0
318,0,0,3.4988882645044684e-11
319,0,0,3.4452866333248667e-12
320,0,0,0.0484187107214591
321,0,0,7.403539266754232e-18
322,0,0,3.662753478588223e-15
323,0,0,1.0238721152200514e-40
324,0,0,4.562350732716783e-16
325,0,0,1.2106477455413119e-29
326,0,0,5.591681953324691e-21
327,0,0,1.374515138878424e-35
328,0,0,1.2212851778210138e-12
329,0,0,1.4016422303117098e-35
330,0,0,1.963341990160276e-15
331,0,0,6.569788725866436e-09
332,0,0,8.363871293780608e-10
333,0,0,2.841652714666654e-14
334,0,0,4.539315116342793e-18
335,0,0,6.076666093991946e-09
336,0,0,1.8210208211729257e-15
337,0,0,2.094812986539871e-11
338,0,0,2.4319831957808113e-10
339,0,0,8.484371048109499e-11
340,1,0,3.578858073871054e-05
341,0,0,7.836371341591268e-14
342,0,0,8.164468058449403e-14
343,0,0,2.7879909308955407e-21
344,0,0,4.725425498535339e-17
345,0,0,5.568732614574365e-09
346,0,0,7.351057784159218e-08
347,0,0,1.0739316727958089e-07
348,0,0,2.0214616596848504e-08
349,0,0,5.14201693219971e-09
350,0,0,3.692947923532024e-12
351,0,0,5.12613384917068e-06
352,0,0,1.58629665926847e-14
353,0,0,0.43139345391600803
354,0,0,4.133841169203993e-16
355,0,0,1.0693512616287293e-13
356,0,0,1.3514232520511764e-09
357,1,1,1.0
358,1,1,1.0
359,0,0,4.520293839925121e-15
360,0,0,1.181053341316487e-10
361,0,0,5.948274707534113e-27
362,0,0,1.4894120737774272e-51
363,0,0,2.1806285025151326e-06
364,1,1,0.9981522661583736
365,0,0,4.500188277118789e-15
366,0,0,5.953437149314877e-17
367,0,0,6.393676924162142e-17
368,1,1,0.9999997774476226
369,0,0,6.405952221095247e-18
370,0,0,6.268822034564678e-27
371,0,0,1.5256497059713172e-13
372,0,0,1.2990239509481596e-06
373,0,0,4.843058475364548e-21
374,0,0,9.711396195798657e-26
375,0,0,1.9784722656546403e-16
376,0,0,6.953970911320517e-11
377,0,0,8.62631482008892e-05
378,0,0,4.865308581631484e-06
379,0,0,9.066056247546378e-09
380,0,0,2.3220411042373073e-12
381,0,0,6.600473652704707e-16
382,0,0,2.1424479182183958e-17
383,0,0,1.8639928032670707e-11
384,0,0,5.337701356100425e-17
385,0,0,2.3135711166662448e-30
386,0,0,2.9339680682308445e-14
387,0,0,9.248221248405572e-15
388,0,0,1.2126348966205653e-11
389,0,0,2.8727894372672763e-13
390,0,0,1.0847291232649081e-08
391,0,0,4.3579999848555555e-08
392,0,0,3.177966213895481e-13
393,0,0,1.4016422303117098e-35
394,0,0,1.2211486654385794e-15
395,0,0,1.5623173871497714e-14
396,0,0,1.358216743160272e-10
397,0,0,7.610717667602317e-12
398,0,0,2.8585519101776948e-15
399,1,0,0.0005472786574267579
400,0,0,4.5199390048800284e-20
401,0,0,3.8194960123395063e-17
402,0,0,4.314445925390492e-08
403,0,0,4.906869630287243e-18
404,0,0,3.236575325446345e-26
405,0,0,2.3979163302315815e-08
406,0,0,4.113948455197784e-11
407,0,0,1.721460643327278e-08
408,0,0,8.597454673674826e-20
409,0,0,1.0532413795672487e-16
410,0,0,3.7028321972171985e-14
411,0,0,4.273269054384417e-10
412,0,0,3.0502460892352693e-13
413,0,0,1.6100717675287343e-21
414,0,0,1.7053044387606154e-11
415,0,0,5.287131705475947e-21
416,0,0,4.3538165092016676e-18
417,0,0,1.4442930986712621e-21
418,0,0,8.359477270279726e-12
419,0,0,4.5216985088506356e-13
420,0,0,3.02738806234456e-18
421,0,0,3.9909588486144634e-10
422,0,0,3.1077126218213394e-41
423,0,0,1.5594379339412936e-21
424,0,0,1.1660407793527792e-17
425,0,0,1.5910902503352203e-09
426,0,0,3.7996820956896026e-22
427,0,0,1.0727291463386792e-08
428,0,0,2.326919431177122e-06
429,0,0,7.350350450088339e-13
430,0,0,2.7354446357538297e-10
431,0,0,2.1026023935686943e-56
432,0,0,5.82377919417578e-22
433,0,1,0.9625494905847142
434,0,0,2.2939891619850924e-13
435,0,0,1.6902982907507932e-14
436,0,0,1.206925077339022e-15
437,0,0,1.0681630109980624e-11
438,0,0,4.37543735489019e-13
439,1,1,0.9999999999999636
440,0,0,1.4016422303117098e-35
441,0,0,1.4016422303117098e-35
442,0,0,9.696785368413781e-16
443,0,0,5.993743275946381e-09
444,0,0,6.099324748560503e-12
445,0,0,5.396301169451979e-14
446,0,0,1.3793936492124568e-20
447,0,0,9.067308606352848e-13
448,0,0,1.534520389300172e-17
449,0,0,7.005961926843946e-13
450,0,0,1.6121038672371715e-10
451,1,1,0.9999992750938865
452,0,0,1.5815466464457684e-11
453,1,1,0.9999999999999967
454,0,0,3.1301667795252882e-21
455,1,1,1.0
456,0,0,1.317100444192731e-11
457,0,0,2.447868449795629e-15
458,0,0,2.9339680682308445e-14
459,0,0,1.2150704968990215e-17
460,0,0,3.285816022403017e-10
461,0,0,3.318827901970085e-16
462,1,0,0.0009867688906168115
463,0,0,2.1878452182141598e-11
464,0,0,2.9339680682308445e-14
465,0,0,0.01302573912015484
466,0,0,8.214242844410445e-17
467,0,0,1.4137201622607278e-11
468,0,0,4.048773734952963e-13
469,0,0,3.697463235875004e-15
470,0,0,1.1478650495785773e-09
471,0,0,3.794079776507144e-15
472,0,0,1.3734802848424356e-12
473,0,0,1.2359022041681333e-16
474,0,0,3.7030622417832888e-09
475,0,0,3.872037525209824e-09
476,1,0,0.000941184056625517
477,0,0,1.3634214303421581e-16
478,0,0,1.4832452701582595e-10
479,0,0,2.671474086257753e-24
480,0,0,5.275812962971545e-08
481,0,0,1.0658382295632755e-14
482,0,0,1.212803910877267e-13
483,0,0,7.131107646390823e-08
484,0,0,1.065026970776628e-19
485,0,0,5.0076947800565665e-23
486,0,0,4.619184863508207e-10
487,0,0,4.901641781811344e-05
488,0,0,7.964306990393726e-17
489,0,0,9.334778129868853e-12
490,0,0,1.7246329569413578e-09
491,1,1,0.9239310131841122
492,0,0,2.6964032521166726e-10
493,0,0,1.3278971243723484e-13
494,0,0,1.723064698611689e-12
495,0,0,8.565575972612362e-15
496,0,0,6.461937135199884e-20
497,0,0,7.223087334120259e-22
498,0,0,1.483086245358247e-10
499,0,0,1.7798076575986056e-11
500,0,0,2.8176846611512453e-12
501,0,0,2.5811288168425104e-08
502,0,0,3.724292556887664e-16
503,0,0,6.004467832666382e-14
504,0,0,9.137326362485282e-09
505,0,0,4.429919984683253e-17
506,0,0,1.0011696676947854e-29
507,0,0,2.447868449795629e-15
508,0,0,3.935066805122535e-12
509,0,0,1.0259549119082015e-10
510,0,0,4.942540654093814e-19
511,0,0,3.115777459975739e-17
512,0,0,1.3970139523164624e-26
513,1,1,0.9999999999999989
514,0,0,1.6579589843458557e-13
515,0,0,1.374515138878424e-35
516,0,0,2.986132995994946e-16
517,0,0,1.5408628639456748e-14
518,0,0,0.000810176476866708
519,0,0,6.542849148994887e-14
520,0,0,1.0554450985228703e-14
521,0,0,1.1491888545867623e-16
522,0,0,3.260042912574388e-13
523,0,0,6.908589076609692e-13
524,0,0,3.633770136230878e-08
525,0,0,1.456384520235679e-16
526,0,0,1.4016422303117098e-35
527,1,1,1.0
528,0,0,3.448416538702702e-15
529,0,0,7.47737873396391e-11
530,0,0,1.6712992083509662e-18
531,0,0,4.369858548595157e-18
532,0,0,3.2243895082731594e-14
533,0,0,4.365766887762387e-14
534,0,0,1.4594399750974094e-14
535,0,0,6.9750154316456046e-09
536,0,0,5.140419514868292e-19
537,0,0,6.1786792074466386e-12
538,1,1,0.9999991249096722
539,0,0,1.4016422303117098e-35
540,0,0,3.067119412186694e-18
541,0,0,1.4392932089409066e-49
542,0,0,5.4033100345898995e-11
543,0,0,0.002999608593787691
544,0,0,4.3035845010976973e-10
545,1,1,1.0
546,0,0,2.205033802039703e-19
547,0,0,1.404158667549394e-14
548,1,1,0.9634473974875265
549,0,0,5.4734634601190185e-06
550,0,0,6.8589827955744264e-18
551,0,0,2.4061278242452782e-05
552,0,0,9.24834699504705e-13
553,0,0,4.588792826757798e-16
554,0,0,1.653470693578581e-13
555,0,0,3.1106125989659096e-12
556,0,0,9.711396195798657e-26
557,0,0,0.00023020632070034762
558,0,0,1.1072716825211927e-27
559,0,0,1.0711318873157903e-10
560,0,0,3.1456140154035562e-18
561,0,0,7.137172316580203e-11
562,0,0,5.757391870227309e-11
563,0,0,9.24834699504705e-13
564,0,0,2.2160838830803728e-07
565,0,0,2.3571627246661594e-17
566,0,0,1.383401937119276e-17
567,0,0,2.712056332303886e-13
568,0,0,2.461965932149926e-09
569,0,0,3.198674096555163e-14
570,0,0,5.8263116479070705e-09
571,0,0,5.883102219666308e-11
572,0,0,9.905793785732236e-15
573,0,0,7.169375469726073e-15
574,1,0,4.350857180228603e-06
575,0,0,5.05105540430558e-13
576,0,0,7.852319562946575e-11
577,0,0,2.9507156915040772e-15
578,0,0,1.3562603740162627e-20
579,0,0,1.0325983460489368e-16
580,0,0,3.129260850834398e-17
581,0,0,4.872113792872823e-17
582,0,0,1.4844869908438152e-10
583,0,0,3.856739398891229e-14
584,0,0,6.960625488340367e-16
585,0,0,1.4016422303117098e-35
586,0,0,5.0030638774798483e-11
587,0,0,2.5490658109907344e-12
588,0,0,3.1002861416646684e-21
589,0,0,1.237473462599024e-12
590,0,0,3.2728321859521137e-09
591,1,1,0.9220665356038162
592,1,1,1.0
593,0,0,1.8648661618629835e-10
594,0,0,2.36444704282333e-10
595,0,0,4.6878284955497976e-11
596,1,1,0.9999849148740876
597,0,0,1.6383628234279459e-19
598,0,0,8.94326471951241e-07
599,0,0,6.513204634702271e-12
600,0,0,3.194903015981831e-16
601,0,0,6.045342070113037e-19
602,0,0,6.316050304105653e-22
603,0,0,1.3210193001416674e-13
604,0,0,2.858380253556713e-26
605,0,0,0.00031938930539944537
606,0,0,6.855209323635893e-10
607,0,0,1.806637930123122e-13
608,0,0,4.58042722808495e-15
609,0,0,5.871337232965278e-17
610,0,0,6.261014323523092e-19
611,0,0,1.314747188882003e-09
612,0,0,1.4016422303117098e-35
613,0,0,1.6629173138093467e-14
614,0,0,5.967831325373515e-08
615,0,0,5.473510568496692e-09
616,0,0,2.826223713973964e-12
617,0,0,5.360020635376858e-13
618,0,0,9.172330232588299e-20
619,0,0,5.929594357937638e-14
620,1,0,0.0017759262268149288
621,0,0,2.472986134965745e-10
622,0,0,5.7492139745027187e-05
623,0,0,8.405188122078482e-12
624,0,0,1.0658382295632755e-14
625,0,0,3.053468084428622e-11
626,0,0,0.001145084229448749
627,0,0,1.9476444674859327e-17
628,0,0,8.411095712829999e-19
629,0,0,1.0517945788439392e-20
630,0,0,6.08657787058212e-12
631,0,0,6.787857493162825e-15
632,0,0,4.9320511661622954e-11
633,0,0,7.772906600789474e-23
634,0,0,5.357098027452992e-11
635,0,0,4.158934795406806e-27
636,0,0,5.463993380988356e-13
637,0,0,8.590973855330239e-11
638,0,0,4.425115620686679e-11
639,0,0,2.613450242516131e-19
640,0,0,9.733229699561906e-09
641,0,0,2.9339680682308445e-14
642,0,0,1.2907983953812908e-20
643,0,0,3.768022757915886e-14
644,0,0,3.4690700977149855e-10
645,0,0,5.1488595184180634e-11
646,0,0,6.74454547830534e-16
647,0,0,1.913326255890651e-05
648,0,0,1.4894120737774272e-51
649,1,0,0.20043231888123736
650,0,0,3.861142613908963e-16
651,0,0,6.98204364051731e-11
652,0,0,2.3564015408417944e-57
653,0,0,1.6477792659860312e-12
654,0,0,2.929191390386897e-07
655,0,0,1.7536433815693282e-12
656,0,0,2.232099270458277e-09
657,0,0,1.1755139249810074e-19
658,1,0,0.003617774920525235
659,0,0,3.880685751743261e-07
660,0,0,3.3252664711017854e-12
661,0,0,4.38098057245717e-19
662,1,1,0.9999999999969456
663,0,0,2.070129004847207e-17
664,0,0,5.221679971773257e-12
665,0,0,6.560604135356582e-12
666,0,0,1.2106477455413119e-29
667,0,0,4.627110748334937e-15
668,0,0,5.62168787781097e-22
669,0,0,8.625946968142619e-10
670,0,0,2.3135711166662448e-30
671,1,1,1.0
672,0,0,1.5079871017271586e-08
673,0,0,9.168405154151947e-12
674,0,0,7.777472841402443e-10
675,0,0,2.636874034240642e-15
676,0,0,0.000560651072877092
677,0,0,1.3602584083761284e-12
678,0,0,2.049003350198758e-12
679,0,0,1.9240551496044522e-26
680,0,0,2.7560940355109003e-09
681,0,0,1.4016422303117098e-35
682,0,0,1.3910421138502884e-12
683,0,0,1.2494703153679934e-16
684,0,0,9.648865442013787e-16
685,0,0,1.0206226299556201e-10
686,0,0,1.944563675349669e-21
687,0,0,2.212493912435134e-09
688,0,0,1.4016422303117098e-35
689,0,0,1.4016422303117098e-35
690,0,0,3.6176856038549444e-14
691,0,0,2.6737709919781644e-09
692,0,0,1.2663438068873865e-19
693,0,0,1.5203537228863998e-19
694,0,0,1.0268992533673075e-45
695,0,0,3.552236431136554e-13
696,0,0,3.733073526153979e-11
697,0,0,2.0460702023974437e-16
698,0,0,5.17820617577814e-07
699,0,0,1.630787937702642e-15
700,0,0,1.9691960575876288e-16
701,0,0,1.350486444505735e-17
702,0,0,3.329676832686525e-05
703,0,0,2.737656263504497e-06
704,1,0,6.203705935781257e-08
705,0,0,4.0639077715958564e-14
706,0,0,1.4016422303117098e-35
707,0,0,4.832854052307741e-15
708,0,0,4.64521877931904e-13
709,0,0,6.228397507184491e-13
710,0,0,4.1184463044702905e-15
711,0,0,5.898927837918265e-15
712,0,0,9.710086553456208e-15
713,0,0,1.2288558875697774e-17
714,0,0,1.296212091532609e-13
715,0,0,9.571900091886049e-19
716,0,0,8.242773006104792e-12
717,0,0,1.957039867336649e-10
718,0,0,1.1758399009250575e-06
719,1,1,0.9979753671984626
720,0,0,5.33296514710457e-14
721,0,0,1.1618682667506352e-12
722,0,0,1.1370971229805453e-18
723,0,0,8.016336770757375e-45
724,0,0,4.3600545421000514e-14
725,0,0,2.808623237229855e-17
726,0,0,1.8830459228871833e-11
727,0,0,1.424064853841138e-09
728,0,0,3.4120982935513765e-06
729,1,1,0.9999997514757917
730,0,0,7.79531709176372e-12
731,0,0,8.793856877376635e-13
732,0,0,6.160443662771998e-11
733,0,0,1.9520065162922482e-05
734,0,0,1.284388404354443e-13
735,0,0,5.501777546893089e-16
736,0,0,9.043463565898379e-12
737,0,0,4.436022307316449e-12
738,0,0,1.2943861827910368e-27
739,0,0,5.790900630195481e-05
740,0,0,1.2104852147989644e-11
741,0,0,2.0787188100229487e-12
742,0,0,7.213372145475255e-17
743,0,0,9.500201748486044e-11
744,0,0,5.2171626417311586e-11
745,0,0,7.480814789178846e-14
746,0,0,1.5768369077447356e-11
747,0,0,1.3863221076421158e-21
748,0,0,1.2147059166413007e-13
749,0,0,1.0181717149618713e-12
750,0,0,5.628100724423048e-07
751,0,0,4.593804262107179e-17
752,0,0,2.250401837837621e-36
753,0,0,3.267254756361354e-09
754,0,0,7.668763200878918e-14
755,0,0,9.898395135027183e-33
756,0,0,1.9923533795043657e-15
757,0,0,1.0571469104660691e-10
758,0,0,5.462619463220369e-15
759,0,0,1.968757826997174e-20
760,0,0,5.664525605228319e-15
761,0,0,1.115987704120885e-15
762,0,0,6.158042548606066e-16
763,0,0,5.605397077185137e-13
764,0,0,6.512285927947745e-11
765,0,0,3.742588066891518e-20
766,0,0,1.1830099715629142e-16
767,0,0,9.928570160007039e-23
768,0,0,2.4102975523583404e-20
769,0,0,5.796527051872696e-12
770,0,0,3.331408748830976e-08
771,1,1,0.9999999995207525
772,0,0,2.0813254290350514e-14
773,0,0,2.9720610795116184e-16
774,0,0,2.474676835546927e-07
775,0,0,1.4624704309092405e-10
776,0,0,1.1810348351719353e-11
777,0,0,2.853390605132722e-20
778,0,0,3.1383649942689e-07
779,0,0,7.986233563808442e-11
780,0,0,1.4155060965322814e-14
781,0,0,1.6693317830513242e-16
782,0,0,1.7998607386824543e-08
783,0,0,2.349092617724368e-27
784,0,0,1.4273178218740394e-10
785,0,0,1.9962854988218173e-25
786,0,0,4.780503195397621e-06
787,0,0,4.2256887208411344e-21
788,0,0,1.634824151413921e-50
789,0,0,3.7096060404428717e-13
790,0,0,4.4705820406966585e-12
791,0,0,1.0043872920982454e-20
792,0,0,1.4016422303117098e-35
793,1,1,1.0
794,0,0,9.119270400066152e-09
795,0,0,1.812847784223225e-15
796,0,0,6.295772665609508e-41
797,0,0,2.7506085583228444e-11
798,0,0,1.4260587367535735e-14
799,0,0,6.10293057355862e-08
800,0,0,3.7221565358447975e-20
801,0,0,3.866598136594604e-05
802,0,0,4.5596743394963294e-09
803,0,0,3.394349824642976e-12
804,0,0,1.0268992533673075e-45
805,0,0,5.933168920166015e-11
806,0,0,0.0001546100662814635
807,1,1,0.9999999999996565
808,0,0,1.6833735155867998e-11
809,0,0,1.6320919153372894e-27
810,0,0,3.6444778354276756e-52
811,0,0,8.229778647842734e-12
812,0,0,6.137387258302065e-19
