,actual,predicted,prob_fraud
141,0,0,2.566234850989414e-80
142,0,0,1.5343156515454454e-75
143,0,0,0.0
144,0,0,0.0
145,0,0,0.0
146,0,0,8.930585343757697e-125
147,0,0,5.836958524678427e-149
148,0,0,0.0
149,0,0,3.2563697286056297e-65
150,0,0,1.0887761675339991e-215
151,0,0,7.361827179781258e-248
152,0,0,0.0
153,0,0,0.0
154,1,1,1.0
155,0,0,0.0
156,0,0,0.0
157,1,0,8.776749440768841e-228
158,0,0,5.771563588840833e-160
159,0,0,0.0
160,0,0,3.8376350591113636e-35
161,0,0,0.0
162,0,0,1.8147509799337532e-155
163,0,0,0.0
164,0,0,0.0
165,0,0,1.1088394749711862e-19
166,0,0,7.490541196260165e-296
167,0,0,0.0
168,0,0,1.047e-321
169,0,0,9.410387194931202e-72
170,0,0,0.0
171,0,0,4.322880264263163e-196
172,0,0,5.623674521656684e-177
173,0,0,1.2030788377140144e-147
174,0,0,0.0
175,0,0,2.921892830156266e-201
176,0,0,0.0
177,0,0,0.0
178,0,0,2.5876380131912933e-106
179,0,0,4.6369e-319
180,0,0,0.0
181,0,0,7.361196805500967e-201
182,0,0,0.0
183,0,0,7.198038256700625e-65
184,0,0,0.0
185,0,0,0.0
186,0,0,1.2271407324333804e-51
187,0,0,0.0
188,0,0,4.184865190246219e-197
189,0,0,6.055194362013975e-225
190,0,0,1.2261087330156932e-176
191,0,0,0.0
192,0,0,0.0
193,0,0,0.0
194,0,0,8.349923262432968e-200
195,0,0,0.0
196,0,0,4.574011229802419e-113
197,0,0,0.0
198,0,0,0.0
199,0,0,1.1412828129253169e-76
200,0,0,0.0
201,0,0,0.0
202,0,0,3.302363322411541e-82
203,0,0,0.0
204,0,0,0.0
205,0,0,0.0
206,0,0,3.795666370455461e-70
207,0,0,0.0
208,0,0,0.0
209,0,0,2.0230603549971764e-142
210,0,0,8.547e-321
211,0,0,0.0
212,0,0,9.32136230991734e-95
213,0,0,1.7144125144449684e-168
214,0,0,0.0
215,0,0,0.0
216,0,0,0.0
217,0,0,0.0
218,0,0,0.0
219,0,0,2.861649283325751e-134
220,0,0,0.0
221,0,0,6.956785676801932e-188
222,0,0,1.462249755503097e-224
223,1,0,1.1555643006170799e-40
224,0,0,0.0
225,0,0,0.0
226,0,0,0.0
227,0,0,0.0
228,0,0,3.6082980598244017e-293
229,0,0,1.4526842584129622e-17
230,0,0,0.0
231,0,0,0.0
232,0,0,1.041395900405899e-306
233,0,0,0.0
234,0,0,6.910941645017146e-289
235,0,0,0.0
236,0,0,0.0
237,0,0,0.0
238,0,0,0.0
239,0,0,0.0
240,0,0,2.314989392088486e-148
241,0,0,1.897119652362208e-148
242,0,0,0.0
243,0,0,0.0
244,0,0,9.237057979135762e-50
245,0,0,1.9651627780218332e-118
246,1,1,1.0
247,0,0,0.0
248,0,0,0.0
249,0,0,8.934411240197344e-206
250,0,0,1.4986297238771287e-20
251,0,0,0.0
252,0,0,0.0
253,0,0,2.084631141019803e-182
254,0,0,5.90300655940046e-190
255,0,0,1.616295670007788e-163
256,0,0,0.0
257,0,0,1.8147509799337532e-155
258,0,0,0.0
259,1,1,1.0
260,0,0,2.828859067149459e-103
261,0,0,1.7117920899787396e-77
262,0,0,0.0
263,0,0,0.0
264,0,0,0.0
265,0,0,0.0
266,0,0,5.595614605613428e-284
267,0,0,1.8390387698695594e-166
268,1,0,2.1622751797174823e-69
269,0,0,0.0
270,0,0,0.0
271,0,0,0.0
272,0,0,2.7817721487772686e-224
273,0,0,7.122455298758695e-64
274,0,0,0.0
275,0,0,1.2299873008072784e-210
276,0,0,0.0
277,0,0,1.9606042907699363e-236
278,0,0,7.034228437712158e-155
279,0,0,2.5936606644182942e-51
280,0,0,0.0
281,0,0,5.1501867387228354e-42
282,0,0,1.8147509799337532e-155
283,0,0,1.9885569092837406e-105
284,0,0,3.24230975e-315
285,0,0,0.0
286,0,0,0.0
287,0,0,6.332953606969919e-66
288,0,0,9.82478748280872e-93
289,0,0,6.881892678045237e-195
290,0,0,1.4223218898611107e-209
291,0,0,6.830290585080046e-234
292,0,0,1.8147509799337532e-155
293,0,0,0.0
294,0,0,0.0
295,0,0,8.302215451476047e-278
296,0,0,4.298063767245927e-264
297,0,0,1.8147509799337532e-155
298,0,0,6.72898592277123e-251
299,0,0,3.4364168378970474e-238
300,0,0,0.0
301,0,0,0.0
302,0,0,0.0
303,0,0,0.0
304,0,0,2.975569989565728e-282
305,0,0,0.0
306,0,0,6.513689252504546e-102
307,0,0,1.8147509799337532e-155
308,0,0,0.0
309,0,0,1.97781811010503e-309
310,0,0,0.0
311,0,0,5.2645548659960175e-133
312,0,0,1.1812920094522884e-122
313,0,0,7.50489758908264e-114
314,1,0,6.590470229338602e-09
315,0,0,2.2996572114573216e-140
316,0,0,6.850190793797785e-237
317,1,1,1.0
318,0,0,4.291974580402469e-227
319,0,0,0.0
320,0,0,1.2498968893673302e-82
321,0,0,0.0
322,0,0,2.2497911885747584e-194
323,0,0,4.162366053710402e-242
324,0,0,7.720793222228725e-268
325,0,0,2.1890759743260705e-143
326,0,0,0.0
327,0,0,1.1918102510085765e-140
328,0,0,1.9691809267777408e-202
329,0,0,1.8147509799337532e-155
330,0,0,0.0
331,0,0,1.351182e-317
332,0,0,6.461970304485679e-114
333,0,0,0.0
334,0,0,0.0
335,0,0,5.371307960082558e-108
336,0,0,0.0
337,0,0,1.4857832414681423e-304
338,0,0,7.160876344948951e-45
339,0,0,1.13205953821212e-196
340,1,0,1.2435716171690733e-129
341,0,0,3.619126673487442e-113
342,0,0,0.0
343,0,0,0.0
344,0,0,0.0
345,0,0,7.376294241786745e-221
346,0,0,3.9836604889699e-108
347,0,0,2.624811114572186e-188
348,0,0,3.6224397710306466e-107
349,0,0,3.528529839560343e-148
350,0,0,4.084920013931542e-191
351,0,0,0.0
352,0,0,5.4479922680849756e-260
353,0,0,7.082435255238932e-222
354,0,0,4.1584166643632154e-308
355,0,0,0.0
356,0,0,1.09515643e-316
357,1,1,1.0
358,1,1,1.0
359,0,0,0.0
360,0,0,5.372942263711123e-292
361,0,0,0.0
362,0,0,6.881892678045237e-195
363,0,0,2.9535394166205465e-188
364,1,0,3.655121479876915e-24
365,0,0,0.0
366,0,0,0.0
367,0,0,0.0
368,1,0,8.087940232822661e-74
369,0,0,0.0
370,0,0,0.0
371,0,0,8.337144297011453e-252
372,0,0,2.2407000255076832e-209
373,0,0,0.0
374,0,0,2.1108970555166165e-116
375,0,0,0.0
376,0,0,3.128847941057597e-70
377,0,0,4.1541586424288893e-50
378,0,0,3.4567794432611097e-66
379,0,0,0.0
380,0,0,2.5584476114533825e-256
381,0,0,0.0
382,0,0,0.0
383,0,0,9.058509534476245e-268
384,0,0,8.873854666740202e-262
385,0,0,2.442443951071832e-148
386,0,0,7.628979179616894e-21
387,0,0,9e-323
388,0,0,4.768839682632879e-220
389,0,0,3.240054941112384e-232
390,0,0,1.0294775666775634e-234
391,0,0,8.75e-321
392,0,0,0.0
393,0,0,1.8147509799337532e-155
394,0,0,0.0
395,0,0,0.0
396,0,0,4.5279113561612485e-108
397,0,0,0.0
398,0,0,0.0
399,1,0,2.72268208192267e-125
400,0,0,0.0
401,0,0,0.0
402,0,0,2.858623386588628e-176
403,0,0,0.0
404,0,0,0.0
405,0,0,0.0
406,0,0,2.6700243235463687e-245
407,0,0,5.076334348860478e-234
408,0,0,1.1620350569136523e-221
409,0,0,5.911859702084007e-194
410,0,0,2.0432420230629873e-138
411,0,0,0.0
412,0,0,2.876046730742528e-20
413,0,0,1.5183342557042527e-96
414,0,0,0.0
415,0,0,0.0
416,0,0,0.0
417,0,0,0.0
418,0,0,0.0
419,0,0,5.915279215236595e-287
420,0,0,0.0
421,0,0,2.8013438537409696e-62
422,0,0,2.1427698434451056e-202
423,0,0,0.0
424,0,0,0.0
425,0,0,2.7867828725745785e-230
426,0,0,0.0
427,0,0,0.0
428,0,0,3.6926788757412395e-86
429,0,0,4.8170441180688916e-63
430,0,0,0.0
431,0,0,1.5136050622120141e-174
432,0,0,0.0
433,0,0,6.690967335322757e-98
434,0,0,1.1159668868448718e-270
435,0,0,0.0
436,0,0,0.0
437,0,0,3.03335809413e-313
438,0,0,0.0
439,1,1,1.0
440,0,0,1.8147509799337532e-155
441,0,0,1.8147509799337532e-155
442,0,0,9.971959808838778e-180
443,0,0,2.6762655737110745e-128
444,0,0,3.546207132063632e-133
445,0,0,6.29451882401878e-292
446,0,0,0.0
447,0,0,2.9738404921641263e-289
448,0,0,0.0
449,0,0,0.0
450,0,0,2.7463889887152923e-253
451,1,1,1.0
452,0,0,0.0
453,1,1,1.0
454,0,0,0.0
455,1,1,1.0
456,0,0,8.724595873348092e-182
457,0,0,9.969212304422612e-160
458,0,0,7.628979179616894e-21
459,0,0,0.0
460,0,0,2.5724142723575555e-114
461,0,0,8.972839408784216e-290
462,1,0,3.9102316696064383e-122
463,0,0,3.1793208430535367e-127
464,0,0,7.628979179616894e-21
465,0,0,2.439341279299783e-167
466,0,0,0.0
467,0,0,5.286302018785661e-176
468,0,0,4.724507708732542e-135
469,0,0,0.0
470,0,0,1.3597305635932742e-107
471,0,0,0.0
472,0,0,1.1150798859157895e-275
473,0,0,0.0
474,0,0,3.860697612378527e-99
475,0,0,4.9808545538069526e-51
476,1,0,1.8416164613026782e-75
477,0,0,9.313e-321
478,0,0,1.2534711502572057e-107
479,0,0,0.0
480,0,0,6.48019128447635e-168
481,0,0,1.968189910904918e-21
482,0,0,0.0
483,0,0,0.0
484,0,0,0.0
485,0,0,3.575319968386667e-205
486,0,0,0.0
487,0,0,1.7178659632287728e-265
488,0,0,0.0
489,0,0,0.0
490,0,0,1.8429657656885533e-125
491,1,0,1.9722439461503773e-39
492,0,0,2.0741724554950967e-19
493,0,0,1.2181339481404423e-280
494,0,0,1.855598087124887e-162
495,0,0,0.0
496,0,0,0.0
497,0,0,0.0
498,0,0,4.575753265447782e-81
499,0,0,2.0309167813465196e-83
500,0,0,0.0
501,0,0,6.214787157246745e-271
502,0,0,0.0
503,0,0,1.4207241661286565e-230
504,0,0,7.001762396844127e-15
505,0,0,0.0
506,0,0,3.0014764926870337e-273
507,0,0,9.969212304422612e-160
508,0,0,5.5897703689007887e-213
509,0,0,9.357899826551361e-213
510,0,0,0.0
511,0,0,0.0
512,0,0,0.0
513,1,0,8.380893563873366e-11
514,0,0,3.256e-321
515,0,0,1.1918102510085765e-140
516,0,0,0.0
517,0,0,1.235911764336159e-175
518,0,0,1.718020016422729e-31
519,0,0,2.693522917464754e-164
520,0,0,0.0
521,0,0,2.2608353707472894e-265
522,0,0,0.0
523,0,0,0.0
524,0,0,2.0418883871128297e-236
525,0,0,0.0
526,0,0,1.8147509799337532e-155
527,1,0,1.7855571997765337e-24
528,0,0,0.0
529,0,0,7.607530450750265e-261
530,0,0,2.6352167361842944e-259
531,0,0,0.0
532,0,0,0.0
533,0,0,0.0
534,0,0,0.0
535,0,0,6.271721745524459e-227
536,0,0,0.0
537,0,0,2.3850178736608707e-271
538,1,1,1.0
539,0,0,1.8147509799337532e-155
540,0,0,0.0
541,0,0,4.2683818814794885e-236
542,0,0,7e-323
543,0,0,2.3535429991457932e-35
544,0,0,3.1434527450565455e-108
545,1,1,1.0
546,0,0,0.0
547,0,0,1.507299136632372e-234
548,1,0,1.0407926425631323e-98
549,0,0,2.0749348835678407e-250
550,0,0,0.0
551,0,0,2.0310262566718032e-76
552,0,0,0.0
553,0,0,1.4362058469519702e-262
554,0,0,0.0
555,0,0,8.859178188916049e-280
556,0,0,2.1108970555166165e-116
557,0,0,5.802316102548382e-41
558,0,0,0.0
559,0,0,1.543806099733239e-182
560,0,0,0.0
561,0,0,0.0
562,0,0,2.6764683628151446e-217
563,0,0,0.0
564,0,0,4.387075766085145e-212
565,0,0,2.338005961694169e-171
566,0,0,0.0
567,0,0,4.162951828785047e-130
568,0,0,2.3710658330347463e-179
569,0,0,0.0
570,0,0,6.991209794409351e-218
571,0,0,0.0
572,0,0,2.1162108484648638e-307
573,0,0,1.4586927082625928e-278
574,1,0,4.9099629800123925e-188
575,0,0,0.0
576,0,0,9.149119229705405e-183
577,0,0,9.323295028124983e-160
578,0,0,6.859e-319
579,0,0,0.0
580,0,0,0.0
581,0,0,0.0
582,0,0,3.2842430060477916e-240
583,0,0,2.1737007206261628e-272
584,0,0,0.0
585,0,0,1.8147509799337532e-155
586,0,0,5.007628550180457e-163
587,0,0,9.391166824598913e-240
588,0,0,1.9849995184194169e-286
589,0,0,0.0
590,0,0,6.951289779612008e-114
591,1,0,8.605269454482998e-67
592,1,1,1.0
593,0,0,2.846576123747227e-240
594,0,0,3.2343740292288063e-111
595,0,0,0.0
596,1,0,3.678076623251512e-64
597,0,0,0.0
598,0,0,2.0380074735494186e-140
599,0,0,0.0
600,0,0,0.0
601,0,0,0.0
602,0,0,0.0
603,0,0,0.0
604,0,0,0.0
605,0,0,1.2809310480570457e-78
606,0,0,5.57794903802e-312
607,0,0,0.0
608,0,0,8.403383871955979e-293
609,0,0,0.0
610,0,0,0.0
611,0,0,1.5294844285739303e-134
612,0,0,1.8147509799337532e-155
613,0,0,1.9443504187741645e-259
614,0,0,1.9454669613604159e-119
615,0,0,2.486498456770422e-294
616,0,0,2.221990835675131e-297
617,0,0,0.0
618,0,0,0.0
619,0,0,4.990219370973249e-299
620,1,0,0.0066952945130125665
621,0,0,1.0581401483665995e-54
622,0,0,7.315435052952405e-34
623,0,0,3.593437047346443e-136
624,0,0,1.968189910904918e-21
625,0,0,6.061614095149452e-106
626,0,0,1.6821897165867388e-69
627,0,0,0.0
628,0,0,0.0
629,0,0,0.0
630,0,0,0.0
631,0,0,0.0
632,0,0,0.0
633,0,0,0.0
634,0,0,3.5901009409584863e-38
635,0,0,0.0
636,0,0,4.711846075619954e-301
637,0,0,0.0
638,0,0,5.601205099473509e-290
639,0,0,0.0
640,0,0,8.324236835044613e-195
641,0,0,7.628979179616894e-21
642,0,0,0.0
643,0,0,0.0
644,0,0,0.0
645,0,0,4.086702512337219e-202
646,0,0,0.0
647,0,0,3.111476323754491e-242
648,0,0,6.881892678045237e-195
649,1,0,1.3350887392466978e-89
650,0,0,0.0
651,0,0,8.416054600342202e-207
652,0,0,6.956785676801932e-188
653,0,0,1.2622151061706603e-240
654,0,0,4.3127827916429336e-234
655,0,0,0.0
656,0,0,6.430074750877948e-112
657,0,0,0.0
658,1,0,1.0007680394318975e-42
659,0,0,5.850832685719786e-26
660,0,0,1.6309229969773313e-280
661,0,0,1.612249827022462e-86
662,1,1,0.9999999697415665
663,0,0,0.0
664,0,0,0.0
665,0,0,7.309502918084022e-211
666,0,0,2.1890759743260705e-143
667,0,0,0.0
668,0,0,0.0
669,0,0,0.0
670,0,0,2.442443951071832e-148
671,1,1,1.0
672,0,0,1.5233415205064401e-149
673,0,0,2.845623e-316
674,0,0,9.26792322475578e-108
675,0,0,0.0
676,0,0,1.7250040034272424e-75
677,0,0,0.0
678,0,0,0.0
679,0,0,1.3511156685323625e-148
680,0,0,0.0
681,0,0,1.8147509799337532e-155
682,0,0,2.1789873691662313e-198
683,0,0,0.0
684,0,0,1e-323
685,0,0,3.647169631602283e-260
686,0,0,0.0
687,0,0,1.81708417e-316
688,0,0,1.8147509799337532e-155
689,0,0,1.8147509799337532e-155
690,0,0,1.362627567716823e-309
691,0,0,3.944716719779102e-248
692,0,0,0.0
693,0,0,0.0
694,0,0,2.294440141253279e-233
695,0,0,2.636321160084347e-301
696,0,0,0.0
697,0,0,0.0
698,0,0,0.0
699,0,0,0.0
700,0,0,0.0
701,0,0,0.0
702,0,0,9.886101570043349e-197
703,0,0,2.0803670010224938e-184
704,1,0,0.0002425591206991776
705,0,0,0.0
706,0,0,1.8147509799337532e-155
707,0,0,1.1059287639879455e-278
708,0,0,0.0
709,0,0,1.6498911574231586e-299
710,0,0,0.0
711,0,0,4.501041953973902e-158
712,0,0,8.662219378627207e-149
713,0,0,0.0
714,0,0,0.0
715,0,0,0.0
716,0,0,6.095553954773066e-249
717,0,0,0.0
718,0,0,6.710134272434214e-13
719,1,0,1.5532446236568354e-24
720,0,0,3.676404550350934e-204
721,0,0,0.0
722,0,0,0.0
723,0,0,1.9903317318528935e-213
724,0,0,0.0
725,0,0,0.0
726,0,0,3.860058773532429e-256
727,0,0,0.0
728,0,0,7.9239684244657e-15
729,1,1,1.0
730,0,0,0.0
731,0,0,0.0
732,0,0,2.7762401092899805e-282
733,0,0,3.909639777042564e-17
734,0,0,1.1979094393165648e-286
735,0,0,0.0
736,0,0,2.3450354402442353e-233
737,0,0,0.0
738,0,0,0.0
739,0,0,5.425452611567653e-197
740,0,0,7.562645775302664e-124
741,0,0,3.623127684748221e-287
742,0,0,0.0
743,0,0,1.7072347930420856e-202
744,0,0,8.143936241309673e-90
745,0,0,1.6193072882261967e-261
746,0,0,0.0
747,0,0,0.0
748,0,0,4.283690262711952e-209
749,0,0,0.0
750,0,0,5.071949045903459e-154
751,0,0,0.0
752,0,0,1.1096616502105821e-144
753,0,0,1.9927874436701308e-296
754,0,0,1.2315292248082343e-135
755,0,0,9.175241615966586e-128
756,0,0,0.0
757,0,0,3.255117210539478e-99
758,0,0,0.0
759,0,0,0.0
760,0,0,3.747760262313736e-18
761,0,0,3e-323
762,0,0,4.26952376e-316
763,0,0,4.0133013276708686e-206
764,0,0,1.211704251e-314
765,0,0,0.0
766,0,0,0.0
767,0,0,0.0
768,0,0,0.0
769,0,0,2.2011840666821195e-191
770,0,0,1.3780595955900677e-58
771,1,0,8.694724219142212e-122
772,0,0,1.9381010528410156e-235
773,0,0,0.0
774,0,0,4.097128404711016e-153
775,0,0,7.752297879105225e-258
776,0,0,0.0
777,0,0,0.0
778,0,0,1.3069661394092919e-244
779,0,0,1.8104399510868873e-247
780,0,0,1.3590893721491994e-285
781,0,0,0.0
782,0,0,3.0607729032297097e-183
783,0,0,0.0
784,0,0,9.022338602970914e-246
785,0,0,0.0
786,0,0,8.481235021050494e-148
787,0,0,0.0
788,0,0,6.545101056691039e-244
789,0,0,1.0166309423355437e-139
790,0,0,0.0
791,0,0,0.0
792,0,0,1.8147509799337532e-155
793,1,1,1.0
794,0,0,2.970455122582558e-59
795,0,0,1.893808240711013e-246
796,0,0,1.882288668290054e-189
797,0,0,0.0
798,0,0,4.0110955744314e-311
799,0,0,1.2608016938538669e-75
800,0,0,0.0
801,0,0,4.441452390401299e-78
802,0,0,7.002899827375882e-224
803,0,0,7.278489433128626e-276
804,0,0,2.294440141253279e-233
805,0,0,3.28543041261614e-116
806,0,0,5.483232164084688e-146
807,1,1,0.999998807976027
808,0,0,1.794450540653205e-95
809,0,0,0.0
810,0,0,2.126545498425377e-217
811,0,0,0.0
812,0,0,6.78099048263e-313
813,0,0,5.460497673698949e-189
814,0,0,0.0
815,0,0,0.0
816,0,0,1.8471238759117263e-252
817,0,0,5.31919583477973e-258
818,0,0,4.162366053710402e-242
819,1,0,1.26690769364977e-70
820,0,0,0.0
821,0,0,0.0
822,0,0,1.6717621902952233e-198
823,0,0,1.2420242859724083e-251
824,0,0,0.0
825,0,0,0.0
826,0,0,0.0
827,0,0,0.0
828,0,0,1.5713136668564743e-56
829,0,0,2.155630379176155e-69
830,0,0,0.0
831,0,0,9.606967193293702e-287
832,0,0,0.0
833,0,0,8.09927e-319
834,0,0,0.0
835,0,0,1.695590342136454e-84
836,0,0,1.7255044576600633e-173
837,0,0,9.626601814948999e-285
838,0,0,1.8147509799337532e-155
839,0,0,2.0699575768770157e-236
840,0,0,1.9939719328537982e-225
841,0,0,0.0
842,0,0,9.07949502157699e-245
843,0,0,4.400375137565481e-21
844,0,0,3.544732505318107e-224
845,0,0,1.8147509799337532e-155
846,0,0,0.0
847,0,0,4.096e-321
848,0,0,2.0329843907382532e-224
849,0,0,0.0
850,0,0,9.823491680871097e-271
851,0,0,8.398497794149504e-147
852,0,0,0.0
853,0,0,2.889493880159214e-144
854,0,0,9.024692010746995e-227
855,1,1,1.0
856,0,0,1.0135384588070926e-251
857,0,0,2.10923485223053e-198
858,0,0,1.2218476847693198e-277
859,0,0,0.0
860,0,0,0.0
861,0,0,4.026691130139386e-170
862,0,0,0.0
863,0,0,3.378680582422119e-45
864,0,0,0.0
865,0,0,3.21449138526573e-174
866,0,0,0.0
867,0,0,0.0
868,0,0,1.8147509799337532e-155
869,0,0,1.90935291926917e-279
870,0,0,0.0
871,0,0,1.4205544861946813e-280
872,0,0,0.0
873,0,0,1.7366458893301262e-139
874,0,0,0.0
875,0,0,1.0705794473540566e-127
876,0,0,5.8803006070700075e-62
877,0,0,0.0
878,0,0,2.442443951071832e-148
879,0,0,0.0
880,0,0,1.1508629616762759e-293
881,0,0,0.0
882,0,0,0.0
883,0,0,0.0
884,0,0,0.0
885,0,0,1.356875528589869e-296
886,0,0,0.0
887,0,0,4.340945070610283e-172
888,0,0,0.0
889,0,0,0.0
890,0,0,1.7004421446257948e-107
891,0,0,2.3616259503319188e-268
892,0,0,9.551329292430152e-37
893,0,0,0.0
894,0,0,1.062471614536108e-308
895,0,0,3.751139802323306e-273
896,0,0,3.11844068562256e-97
897,0,0,1.2118418320385126e-137
898,0,0,0.0
899,0,0,0.0
900,0,0,0.0
901,0,0,0.0
902,0,0,1.4631595539144907e-265
903,0,0,8.003053093705885e-122
904,0,0,0.0
905,0,0,1.7387794246249e-228
906,0,0,7.414133360135966e-193
907,0,0,1.9569307131633734e-226
908,0,0,0.0
909,0,0,0.0
910,0,0,2.0137547953579273e-217
911,0,0,3.1399696524019696e-230
912,0,0,8.270676168400678e-198
913,0,0,3.0290121307702173e-77
914,0,0,2.3989845886276913e-177
915,0,0,2.8095109431170204e-230
916,0,0,0.0
917,0,0,0.0
918,0,0,1.6160617836973674e-164
919,0,0,0.0
920,0,0,4.145878397403085e-243
921,0,0,0.0
922,0,0,2.0009028306826414e-268
923,0,0,3.664727325825825e-304
924,0,0,9.057969777650541e-219
925,0,0,0.0
926,0,0,0.0
927,0,0,4.5624855914304003e-215
928,0,0,0.0
929,0,0,3.798321743154765e-244
930,1,0,4.887235838813701e-50
931,0,0,1.1202548562667404e-67
932,0,0,2.9430445986992274e-171
933,0,0,1.611599869900668e-273
934,0,0,2.0996752583626655e-224
935,0,0,2.2366991526796103e-217
936,0,0,5.19119659538163e-128
937,0,0,1.1263530728990673e-169
938,0,0,5.168742202280714e-103
939,0,0,5.033324387831166e-208
940,0,0,0.0
941,0,0,3.924903762308595e-52
942,0,0,0.0
943,0,0,0.0
944,0,0,1.1079227727747573e-266
945,0,0,1.1471225959338916e-175
946,1,1,1.0
947,0,0,1.3506330743124016e-265
948,0,0,6.639936762801433e-80
949,0,0,8.930677177239088e-50
950,0,0,4.6777216606952076e-73
951,0,0,5.195402844673813e-236
952,0,0,0.0
953,0,0,8.0552197502456e-106
954,0,0,1.5583678875019108e-117
955,0,0,5.632310053441786e-274
956,0,0,0.0
957,0,0,0.0
958,0,0,0.0
959,0,0,0.0
960,0,0,0.0
961,0,0,1.56739586004917e-278
962,0,0,9.79106314003328e-155
963,0,0,2.5388e-319
964,0,0,1.4114180270730163e-103
965,0,0,6.196107771099257e-269
966,0,0,1.0009109057446462e-191
967,0,0,1.1589129693022657e-220
968,0,0,0.0
969,0,0,1.6664708557373885e-196
970,0,0,0.0
971,0,0,1.924e-320
972,0,0,9.910167103955149e-88
973,0,0,0.0
974,0,0,5.113265082100317e-30
975,0,0,3.253820605592486e-143
976,0,0,2.3084661098152247e-202
977,0,0,0.0
978,0,0,0.0
979,0,0,3.666635865630707e-248
980,0,0,1.756725089653969e-145
981,0,0,0.0
982,0,0,8.946124317006e-311
983,0,0,0.0
984,0,0,5.970230200884933e-99
985,0,0,0.0
986,0,0,0.0
987,0,0,3.6931895464831895e-54
